id,Status_pred,Prob
62070,0,0.097
62071,0,0.0419
62072,0,0.482
62073,0,0.006
62074,1,0.5176
62075,1,0.5773
62076,1,0.7656
62077,0,0.3517
62078,0,0.0846
62079,1,0.5432
62080,1,0.5908
62081,1,0.8203
62082,0,0.0748
62083,0,0.0477
62084,0,0.0027
62085,1,0.7405
62086,1,0.9018
62087,1,0.553
62088,0,0.2475
62089,1,0.5682
62090,0,0.1261
62091,0,0.1727
62092,0,0.2719
62093,0,0.0814
62094,0,0.067
62095,0,0.282
62096,1,0.5069
62097,0,0.0415
62098,0,0.1173
62099,0,0.1097
62100,1,0.5018
62101,1,0.7695
62102,0,0.0342
62103,0,0.1348
62104,1,0.6867
62105,0,0.025
62106,0,0.0952
62107,0,0.0224
62108,0,0.1958
62109,0,0.4978
62110,0,0.3456
62111,0,0.0394
62112,0,0.0305
62113,0,0.0264
62114,0,0.0227
62115,0,0.0578
62116,0,0.056
62117,0,0.1231
62118,0,0.0327
62119,0,0.0217
62120,0,0.0057
62121,0,0.0197
62122,0,0.238
62123,0,0.2375
62124,0,0.4744
62125,0,0.0443
62126,1,0.706
62127,0,0.0889
62128,0,0.0188
62129,1,0.9158
62130,1,0.8049
62131,0,0.2784
62132,0,0.1135
62133,0,0.0146
62134,1,0.6187
62135,0,0.0648
62136,0,0.064
62137,0,0.3394
62138,0,0.2039
62139,0,0.0421
62140,0,0.0765
62141,1,0.7967
62142,0,0.0726
62143,0,0.0307
62144,0,0.1441
62145,1,0.7282
62146,1,0.777
62147,1,0.8891
62148,0,0.1797
62149,1,0.5632
62150,0,0.2585
62151,0,0.313
62152,0,0.155
62153,0,0.2063
62154,0,0.1817
62155,1,0.8605
62156,0,0.0236
62157,0,0.0789
62158,1,0.6848
62159,0,0.3482
62160,0,0.3524
62161,0,0.2271
62162,0,0.3227
62163,0,0.4844
62164,1,0.8906
62165,0,0.4448
62166,0,0.1797
62167,0,0.0725
62168,0,0.0659
62169,0,0.0976
62170,0,0.4455
62171,0,0.3812
62172,0,0.0511
62173,0,0.0323
62174,1,0.689
62175,0,0.3668
62176,1,0.8695
62177,1,0.8148
62178,0,0.0448
62179,0,0.2667
62180,0,0.4227
62181,0,0.1746
62182,0,0.289
62183,0,0.0039
62184,0,0.0764
62185,0,0.3752
62186,0,0.4537
62187,0,0.0392
62188,0,0.0865
62189,0,0.0744
62190,1,0.749
62191,1,0.9527
62192,0,0.0976
62193,1,0.8104
62194,1,0.7407
62195,0,0.0409
62196,1,0.5917
62197,0,0.017
62198,1,0.5355
62199,1,0.7888
62200,0,0.1165
62201,1,0.9574
62202,0,0.4584
62203,1,0.909
62204,0,0.0547
62205,1,0.6835
62206,1,0.8349
62207,0,0.4565
62208,0,0.2141
62209,0,0.3597
62210,1,0.9051
62211,1,0.858
62212,0,0.1998
62213,0,0.0095
62214,0,0.2513
62215,1,0.8318
62216,1,0.8879
62217,0,0.2047
62218,0,0.3583
62219,0,0.0774
62220,0,0.0172
62221,1,0.5499
62222,1,0.9473
62223,1,0.7645
62224,0,0.1331
62225,0,0.2505
62226,1,0.6337
62227,0,0.4681
62228,0,0.173
62229,1,0.5848
62230,0,0.4638
62231,1,0.7991
62232,0,0.0286
62233,0,0.021
62234,0,0.2295
62235,0,0.1736
62236,0,0.0651
62237,1,0.5024
62238,0,0.0002
62239,0,0.0671
62240,1,0.6386
62241,1,0.9053
62242,0,0.4
62243,0,0.0812
62244,0,0.0082
62245,0,0.0414
62246,0,0.1884
62247,1,0.8487
62248,1,0.6221
62249,1,0.5492
62250,0,0.1553
62251,0,0.44
62252,0,0.0153
62253,1,0.9102
62254,0,0.0732
62255,0,0.1592
62256,0,0.4462
62257,0,0.3826
62258,0,0.2344
62259,1,0.885
62260,0,0.0646
62261,1,0.6689
62262,1,0.6358
62263,0,0.2191
62264,0,0.449
62265,1,0.5663
62266,0,0.4122
62267,0,0.0009
62268,0,0.4457
62269,0,0.1752
62270,0,0.042
62271,0,0.3782
62272,1,0.8709
62273,1,0.5201
62274,0,0.0878
62275,0,0.0323
62276,0,0.0726
62277,0,0.0599
62278,1,0.9247
62279,0,0.0746
62280,1,0.6012
62281,0,0.1615
62282,0,0.0071
62283,0,0.1093
62284,0,0.3917
62285,0,0.006
62286,0,0.1548
62287,1,0.8918
62288,0,0.0621
62289,0,0.4875
62290,0,0.1009
62291,0,0.0789
62292,1,0.791
62293,1,0.9493
62294,0,0.1022
62295,0,0.0755
62296,0,0.138
62297,1,0.9232
62298,0,0.1028
62299,1,0.7304
62300,1,0.6328
62301,1,0.8313
62302,0,0.0974
62303,1,0.5182
62304,0,0.3826
62305,0,0.3042
62306,1,0.52
62307,0,0.2267
62308,0,0.3164
62309,0,0.1488
62310,0,0.1448
62311,0,0.1838
62312,0,0.3956
62313,0,0.4513
62314,1,0.5958
62315,0,0.3864
62316,0,0.3291
62317,1,0.6674
62318,0,0.4053
62319,1,0.8434
62320,1,0.7845
62321,1,0.7257
62322,0,0.0789
62323,0,0.0436
62324,0,0.1226
62325,1,0.5066
62326,1,0.9437
62327,0,0.1796
62328,0,0.4719
62329,0,0.0062
62330,0,0.0306
62331,0,0.1915
62332,0,0.0433
62333,1,0.6197
62334,0,0.0091
62335,0,0.0151
62336,1,0.6841
62337,1,0.7768
62338,0,0.4527
62339,1,0.8894
62340,0,0.1224
62341,0,0.3438
62342,0,0.1271
62343,0,0.2878
62344,0,0.1039
62345,0,0.003
62346,0,0.2192
62347,0,0.3755
62348,0,0.4727
62349,0,0.0916
62350,0,0.0664
62351,0,0.0489
62352,1,0.5043
62353,1,0.504
62354,0,0.0124
62355,0,0.0518
62356,0,0.0887
62357,0,0.4338
62358,0,0.1604
62359,1,0.7745
62360,1,0.6196
62361,0,0.2206
62362,0,0.1882
62363,0,0.4083
62364,0,0.405
62365,0,0.0882
62366,0,0.1444
62367,1,0.6501
62368,1,0.838
62369,0,0.2305
62370,0,0.1066
62371,0,0.2327
62372,0,0.0857
62373,0,0.397
62374,1,0.5877
62375,0,0.0731
62376,0,0.0873
62377,0,0.1903
62378,0,0.3118
62379,0,0.4289
62380,1,0.616
62381,1,0.9173
62382,1,0.892
62383,1,0.9151
62384,1,0.9052
62385,0,0.0332
62386,1,0.5747
62387,1,0.5289
62388,1,0.6446
62389,0,0.0639
62390,1,0.8177
62391,1,0.8009
62392,1,0.7918
62393,0,0.0272
62394,0,0.0183
62395,0,0.4209
62396,0,0.0772
62397,0,0.1003
62398,1,0.8642
62399,0,0.2396
62400,0,0.1206
62401,1,0.5183
62402,0,0.1621
62403,1,0.7112
62404,0,0.2273
62405,0,0.2618
62406,1,0.7345
62407,0,0.1395
62408,1,0.6854
62409,1,0.753
62410,0,0.4928
62411,1,0.8699
62412,1,0.755
62413,0,0.0214
62414,0,0.2847
62415,1,0.6831
62416,0,0.1522
62417,1,0.6792
62418,0,0.03
62419,0,0.0264
62420,0,0.0417
62421,1,0.8242
62422,0,0.053
62423,0,0.2334
62424,0,0.1513
62425,0,0.0128
62426,1,0.8668
62427,0,0.3245
62428,0,0.0439
62429,1,0.7557
62430,1,0.9052
62431,0,0.3117
62432,0,0.1829
62433,1,0.8657
62434,1,0.8953
62435,0,0.204
62436,0,0.0712
62437,0,0.127
62438,0,0.3495
62439,0,0.1012
62440,0,0.0492
62441,0,0.133
62442,1,0.5334
62443,1,0.8237
62444,0,0.3374
62445,1,0.7073
62446,1,0.7328
62447,0,0.155
62448,1,0.7186
62449,0,0.0255
62450,1,0.6845
62451,0,0.1016
62452,0,0.0793
62453,0,0.0636
62454,0,0.298
62455,1,0.8668
62456,1,0.8961
62457,0,0.0658
62458,1,0.9028
62459,0,0.0852
62460,1,0.8161
62461,1,0.5032
62462,1,0.9654
62463,0,0.1023
62464,0,0.0735
62465,0,0.0766
62466,0,0.4931
62467,1,0.763
62468,1,0.6986
62469,1,0.856
62470,1,0.84
62471,0,0.081
62472,0,0.1802
62473,0,0.346
62474,0,0.4642
62475,0,0.2591
62476,0,0.1034
62477,0,0.1923
62478,0,0.1536
62479,1,0.7633
62480,0,0.1328
62481,0,0.0326
62482,0,0.1762
62483,0,0.2502
62484,0,0.0481
62485,0,0.3186
62486,1,0.5739
62487,1,0.5488
62488,0,0.0037
62489,1,0.7818
62490,0,0.0283
62491,0,0.1421
62492,1,0.9196
62493,1,0.8902
62494,0,0.0675
62495,0,0.0011
62496,0,0.1499
62497,0,0.005
62498,0,0.0544
62499,0,0.0808
62500,0,0.1349
62501,0,0.355
62502,1,0.9337
62503,1,0.7986
62504,0,0.0258
62505,0,0.0051
62506,1,0.862
62507,0,0.2291
62508,0,0.082
62509,0,0.2318
62510,0,0.3878
62511,0,0.1528
62512,0,0.2451
62513,1,0.8363
62514,0,0.0908
62515,0,0.0094
62516,0,0.0662
62517,1,0.8509
62518,1,0.7385
62519,0,0.1404
62520,0,0.0381
62521,0,0.334
62522,1,0.7286
62523,0,0.0326
62524,0,0.0534
62525,0,0.3519
62526,0,0.0564
62527,1,0.7702
62528,0,0.124
62529,0,0.4849
62530,0,0.0749
62531,1,0.8204
62532,1,0.887
62533,0,0.0392
62534,1,0.9377
62535,1,0.8253
62536,0,0.0886
62537,0,0.2325
62538,0,0.0979
62539,0,0.131
62540,1,0.9177
62541,1,0.9232
62542,1,0.7846
62543,0,0.1741
62544,0,0.1666
62545,0,0.0097
62546,0,0.2327
62547,0,0.0395
62548,1,0.7768
62549,1,0.6863
62550,0,0.3327
62551,1,0.7378
62552,0,0.0486
62553,0,0.0879
62554,1,0.796
62555,0,0.2516
62556,1,0.7934
62557,0,0.1394
62558,0,0.1465
62559,1,0.7796
62560,0,0.3252
62561,0,0.0331
62562,0,0.2643
62563,0,0.1267
62564,0,0.4973
62565,1,0.7682
62566,0,0.2141
62567,0,0.111
62568,1,0.5761
62569,0,0.2052
62570,0,0.4022
62571,1,0.7008
62572,1,0.625
62573,0,0.0703
62574,0,0.3859
62575,1,0.9061
62576,0,0.0152
62577,1,0.9379
62578,0,0.1265
62579,0,0.3776
62580,0,0.2396
62581,1,0.8188
62582,1,0.7967
62583,1,0.771
62584,0,0.0071
62585,1,0.6082
62586,0,0.1713
62587,1,0.8668
62588,0,0.1618
62589,0,0.017
62590,1,0.8418
62591,0,0.1582
62592,0,0.0916
62593,0,0.0825
62594,0,0.0193
62595,0,0.0842
62596,1,0.9067
62597,0,0.0217
62598,0,0.3884
62599,1,0.7869
62600,0,0.0528
62601,1,0.9009
62602,1,0.8402
62603,1,0.675
62604,0,0.2515
62605,0,0.4462
62606,0,0.2546
62607,1,0.8288
62608,1,0.5487
62609,1,0.7635
62610,1,0.8768
62611,0,0.0531
62612,0,0.0809
62613,1,0.8012
62614,0,0.0154
62615,0,0.0328
62616,1,0.841
62617,0,0.4246
62618,1,0.8598
62619,0,0.2144
62620,0,0.1121
62621,0,0.0642
62622,0,0.3857
62623,0,0.184
62624,0,0.2163
62625,0,0.2138
62626,0,0.0696
62627,0,0.022
62628,0,0.3128
62629,0,0.163
62630,0,0.106
62631,0,0.2686
62632,1,0.9335
62633,0,0.303
62634,1,0.7676
62635,0,0.0604
62636,0,0.0263
62637,0,0.1929
62638,1,0.5176
62639,0,0.0889
62640,1,0.7365
62641,1,0.9276
62642,0,0.1962
62643,0,0.0094
62644,0,0.3232
62645,0,0.0359
62646,1,0.7122
62647,0,0.2486
62648,1,0.6171
62649,1,0.5778
62650,1,0.5063
62651,1,0.8124
62652,0,0.4903
62653,0,0.1225
62654,1,0.504
62655,0,0.1906
62656,0,0.3011
62657,0,0.4698
62658,0,0.0098
62659,0,0.4792
62660,1,0.8497
62661,1,0.7065
62662,1,0.9176
62663,0,0.1148
62664,0,0.109
62665,0,0.0372
62666,0,0.4438
62667,0,0.1424
62668,1,0.9123
62669,0,0.1542
62670,0,0.4831
62671,0,0.2089
62672,0,0.0013
62673,1,0.6487
62674,0,0.052
62675,0,0.1139
62676,0,0.0447
62677,0,0.0993
62678,0,0.0462
62679,0,0.0492
62680,0,0.1243
62681,1,0.6117
62682,1,0.757
62683,1,0.507
62684,0,0.4135
62685,0,0.092
62686,0,0.018
62687,0,0.4121
62688,0,0.062
62689,1,0.5515
62690,1,0.8119
62691,0,0.0437
62692,0,0.1998
62693,0,0.3565
62694,0,0.0041
62695,0,0.0388
62696,0,0.1535
62697,1,0.5431
62698,0,0.0088
62699,1,0.9094
62700,1,0.5339
62701,0,0.052
62702,1,0.6089
62703,1,0.7751
62704,0,0.2555
62705,1,0.708
62706,0,0.0645
62707,0,0.3081
62708,0,0.2801
62709,1,0.7384
62710,0,0.0238
62711,0,0.0153
62712,0,0.0323
62713,0,0.2831
62714,0,0.1747
62715,0,0.0511
62716,1,0.8858
62717,1,0.5793
62718,1,0.7907
62719,0,0.3254
62720,1,0.7716
62721,0,0.1266
62722,0,0.1012
62723,0,0.4455
62724,0,0.1301
62725,0,0.0128
62726,0,0.4527
62727,0,0.2199
62728,1,0.5413
62729,1,0.6754
62730,1,0.834
62731,0,0.3221
62732,1,0.7029
62733,1,0.7865
62734,0,0.1775
62735,1,0.8251
62736,0,0.1489
62737,1,0.8485
62738,0,0.0534
62739,0,0.1087
62740,1,0.8288
62741,0,0.0055
62742,1,0.8064
62743,0,0.0222
62744,0,0.4331
62745,1,0.5044
62746,0,0.0016
62747,0,0.0158
62748,0,0.3469
62749,1,0.6442
62750,0,0.1043
62751,0,0.0763
62752,0,0.0025
62753,0,0.1024
62754,0,0.1307
62755,0,0.0046
62756,0,0.0472
62757,1,0.8642
62758,0,0.0782
62759,1,0.9092
62760,1,0.8124
62761,0,0.2004
62762,1,0.5362
62763,1,0.558
62764,1,0.5361
62765,0,0.1157
62766,0,0.0412
62767,1,0.7126
62768,0,0.2705
62769,1,0.9708
62770,0,0.0598
62771,0,0.0458
62772,0,0.135
62773,0,0.0072
62774,1,0.6172
62775,0,0.291
62776,0,0.255
62777,1,0.8553
62778,0,0.1186
62779,0,0.0326
62780,0,0.0303
62781,0,0.1631
62782,1,0.7428
62783,1,0.8156
62784,0,0.3361
62785,0,0.1366
62786,0,0.0097
62787,1,0.6253
62788,0,0.0244
62789,0,0.4382
62790,0,0.1081
62791,1,0.8759
62792,0,0.3191
62793,0,0.006
62794,0,0.2127
62795,0,0.2777
62796,0,0.1917
62797,1,0.9169
62798,0,0.098
62799,0,0.0679
62800,1,0.7511
62801,0,0.4458
62802,0,0.435
62803,0,0.1132
62804,1,0.8203
62805,0,0.0742
62806,0,0.2472
62807,0,0.0538
62808,0,0.1373
62809,0,0.0305
62810,0,0.0605
62811,1,0.6214
62812,0,0.0044
62813,1,0.5151
62814,0,0.3568
62815,1,0.5368
62816,0,0.2779
62817,0,0.0392
62818,0,0.2479
62819,0,0.304
62820,1,0.8709
62821,0,0.2622
62822,0,0.3599
62823,1,0.7693
62824,0,0.1084
62825,0,0.0466
62826,0,0.225
62827,0,0.1661
62828,0,0.187
62829,0,0.41
62830,0,0.2135
62831,0,0.1753
62832,0,0.4235
62833,1,0.9316
62834,0,0.1037
62835,0,0.0306
62836,0,0.2053
62837,0,0.186
62838,0,0.1496
62839,0,0.186
62840,1,0.703
62841,0,0.1977
62842,0,0.2963
62843,1,0.887
62844,1,0.8721
62845,1,0.5117
62846,1,0.9237
62847,0,0.2013
62848,1,0.5739
62849,1,0.8088
62850,0,0.2113
62851,1,0.7612
62852,0,0.1661
62853,1,0.5516
62854,0,0.0752
62855,1,0.8688
62856,0,0.0212
62857,0,0.1562
62858,0,0.4861
62859,0,0.1636
62860,0,0.0472
62861,0,0.4573
62862,1,0.6221
62863,0,0.108
62864,1,0.7269
62865,1,0.7825
62866,1,0.6632
62867,0,0.1065
62868,0,0.289
62869,0,0.2252
62870,0,0.0268
62871,1,0.5854
62872,0,0.0599
62873,1,0.938
62874,1,0.9335
62875,0,0.0231
62876,1,0.7884
62877,0,0.1013
62878,0,0.4433
62879,1,0.5041
62880,1,0.7343
62881,1,0.8751
62882,0,0.0374
62883,0,0.0051
62884,1,0.5863
62885,0,0.1217
62886,0,0.0214
62887,0,0.2138
62888,0,0.1716
62889,0,0.3197
62890,0,0.0649
62891,1,0.8541
62892,0,0.2511
62893,0,0.2141
62894,1,0.6037
62895,1,0.947
62896,0,0.4775
62897,0,0.1348
62898,0,0.0807
62899,0,0.2913
62900,1,0.6183
62901,0,0.0302
62902,0,0.4626
62903,1,0.8845
62904,0,0.2962
62905,1,0.7604
62906,0,0.1893
62907,0,0.2331
62908,0,0.2636
62909,1,0.5421
62910,0,0.1889
62911,0,0.0731
62912,0,0.0513
62913,0,0.0784
62914,1,0.5085
62915,1,0.6603
62916,0,0.1567
62917,0,0.3072
62918,0,0.491
62919,0,0.0973
62920,0,0.124
62921,0,0.1624
62922,0,0.0422
62923,0,0.0387
62924,0,0.3415
62925,1,0.8059
62926,0,0.3277
62927,0,0.3421
62928,1,0.9051
62929,0,0.16
62930,0,0.0391
62931,1,0.8237
62932,0,0.0162
62933,1,0.8105
62934,0,0.4507
62935,0,0.3215
62936,0,0.0969
62937,0,0.0312
62938,0,0.1482
62939,1,0.566
62940,1,0.6717
62941,1,0.787
62942,0,0.2202
62943,0,0.3027
62944,1,0.9
62945,0,0.1812
62946,0,0.169
62947,0,0.0528
62948,0,0.0068
62949,1,0.8037
62950,0,0.0042
62951,1,0.9688
62952,1,0.7626
62953,0,0.0837
62954,1,0.904
62955,0,0.0879
62956,0,0.1382
62957,1,0.7765
62958,0,0.2308
62959,0,0.064
62960,1,0.6479
62961,1,0.8322
62962,1,0.7074
62963,0,0.0061
62964,0,0.1001
62965,0,0.4897
62966,1,0.8358
62967,0,0.0791
62968,1,0.9194
62969,0,0.2601
62970,1,0.7796
62971,0,0.1613
62972,1,0.6406
62973,0,0.4163
62974,0,0.469
62975,0,0.1984
62976,0,0.4289
62977,1,0.8343
62978,1,0.6145
62979,0,0.0844
62980,0,0.064
62981,1,0.5411
62982,0,0.3582
62983,1,0.9157
62984,0,0.3026
62985,0,0.2008
62986,1,0.7365
62987,0,0.1319
62988,0,0.1066
62989,0,0.4419
62990,0,0.0443
62991,0,0.0061
62992,0,0.2506
62993,0,0.2272
62994,1,0.9138
62995,0,0.2434
62996,0,0.0965
62997,0,0.1195
62998,0,0.2602
62999,0,0.1214
63000,0,0.3325
63001,1,0.8347
63002,0,0.0954
63003,0,0.0044
63004,0,0.101
63005,0,0.0241
63006,0,0.1507
63007,0,0.0118
63008,0,0.1169
63009,1,0.9203
63010,1,0.8099
63011,0,0.0553
63012,1,0.8202
63013,0,0.4288
63014,0,0.0232
63015,0,0.4885
63016,1,0.8609
63017,1,0.5722
63018,0,0.0949
63019,1,0.6065
63020,0,0.004
63021,0,0.2309
63022,1,0.7939
63023,0,0.264
63024,0,0.4401
63025,0,0.3714
63026,0,0.0989
63027,0,0.3195
63028,1,0.6351
63029,0,0.2672
63030,0,0.0485
63031,0,0.3529
63032,0,0.1559
63033,1,0.8807
63034,0,0.0197
63035,0,0.065
63036,0,0.0984
63037,1,0.85
63038,1,0.725
63039,0,0.047
63040,0,0.3847
63041,0,0.063
63042,1,0.8691
63043,1,0.9363
63044,0,0.0866
63045,0,0.4802
63046,0,0.392
63047,0,0.0931
63048,1,0.5277
63049,0,0.2671
63050,0,0.0984
63051,0,0.1195
63052,0,0.3722
63053,0,0.1013
63054,0,0.3322
63055,0,0.1563
63056,0,0.4579
63057,1,0.5049
63058,1,0.5051
63059,0,0.0422
63060,0,0.0966
63061,0,0.0962
63062,1,0.688
63063,1,0.6764
63064,0,0.133
63065,1,0.6112
63066,1,0.8475
63067,0,0.0167
63068,1,0.9466
63069,1,0.5801
63070,0,0.3563
63071,1,0.6584
63072,0,0.1501
63073,1,0.8738
63074,0,0.0389
63075,0,0.0545
63076,0,0.1503
63077,0,0.4933
63078,0,0.442
63079,1,0.9092
63080,0,0.0859
63081,0,0.0464
63082,1,0.6363
63083,0,0.1004
63084,0,0.0897
63085,1,0.6379
63086,0,0.2097
63087,1,0.7273
63088,0,0.2131
63089,0,0.2556
63090,0,0.4903
63091,0,0.0148
63092,0,0.3635
63093,0,0.3707
63094,1,0.7866
63095,1,0.7029
63096,1,0.5691
63097,1,0.594
63098,0,0.3566
63099,0,0.0423
63100,0,0.3526
63101,0,0.1964
63102,0,0.0504
63103,1,0.8224
63104,0,0.466
63105,0,0.3823
63106,1,0.6448
63107,0,0.002
63108,1,0.6054
63109,0,0.0146
63110,0,0.1957
63111,0,0.068
63112,0,0.3203
63113,1,0.8174
63114,0,0.1444
63115,1,0.7986
63116,0,0.0043
63117,1,0.9675
63118,0,0.0103
63119,0,0.1297
63120,0,0.3366
63121,0,0.1258
63122,0,0.2934
63123,1,0.8343
63124,0,0.4806
63125,0,0.1052
63126,1,0.8459
63127,0,0.3818
63128,0,0.0545
63129,0,0.1533
63130,1,0.5918
63131,0,0.0027
63132,0,0.3262
63133,0,0.0327
63134,0,0.0601
63135,0,0.0776
63136,0,0.0145
63137,1,0.5889
63138,1,0.7773
63139,0,0.397
63140,1,0.5023
63141,1,0.5451
63142,0,0.2133
63143,0,0.0961
63144,0,0.198
63145,0,0.2399
63146,1,0.6173
63147,1,0.7182
63148,0,0.1096
63149,0,1e-04
63150,0,0.0051
63151,0,0.3798
63152,0,0.0638
63153,1,0.5085
63154,0,0.1418
63155,0,0.2704
63156,0,0.2063
63157,1,0.7453
63158,0,0.1896
63159,1,0.6274
63160,0,0.0869
63161,0,0.1285
63162,1,0.7483
63163,1,0.9277
63164,0,0.3346
63165,1,0.5049
63166,0,0.4645
63167,1,0.7883
63168,0,0.31
63169,0,0.3241
63170,0,0.3495
63171,1,0.8938
63172,0,0.3887
63173,0,0.2444
63174,0,0.1254
63175,0,0.344
63176,0,0.0214
63177,1,0.5825
63178,0,0.0752
63179,1,0.9478
63180,0,0.4682
63181,1,0.5163
63182,1,0.5077
63183,0,0.3068
63184,0,0.3865
63185,1,0.7579
63186,0,0.2009
63187,1,0.9308
63188,0,0.0264
63189,1,0.8567
63190,0,0.0731
63191,0,0.1829
63192,1,0.762
63193,0,0.1765
63194,0,0.0757
63195,0,0.4743
63196,0,0.4317
63197,0,0.2085
63198,0,0.4675
63199,1,0.5709
63200,1,0.9342
63201,0,0.0628
63202,0,0.3443
63203,0,0.0561
63204,0,0.0136
63205,1,0.7478
63206,0,0.4131
63207,1,0.9
63208,1,0.633
63209,0,0.0357
63210,0,0.0901
63211,0,0.1666
63212,1,0.6123
63213,1,0.842
63214,1,0.6951
63215,0,0.2096
63216,1,0.8415
63217,0,0.1291
63218,1,0.9144
63219,0,0.0692
63220,1,0.5048
63221,0,0.1228
63222,0,0.466
63223,1,0.85
63224,0,0.4172
63225,0,0.0538
63226,0,0.0814
63227,0,0.4615
63228,0,0.0982
63229,0,0.1034
63230,0,0.4996
63231,1,0.6664
63232,1,0.805
63233,0,0.0302
63234,0,0.45
63235,0,0.0097
63236,0,0.2162
63237,1,0.9307
63238,0,0.3635
63239,1,0.886
63240,0,0.3937
63241,1,0.7862
63242,0,0.2173
63243,1,0.7005
63244,0,0.4777
63245,1,0.7894
63246,1,0.8469
63247,1,0.559
63248,0,0.0912
63249,0,0.0511
63250,0,0.2261
63251,1,0.6487
63252,0,0.0261
63253,0,0.3673
63254,0,0.0812
63255,0,0.0805
63256,0,0.2557
63257,0,0.0443
63258,0,0.1055
63259,0,0.2889
63260,0,0.0335
63261,0,0.1251
63262,1,0.6757
63263,0,0.2689
63264,1,0.9294
63265,0,0.2637
63266,0,0.4228
63267,0,0.0736
63268,0,0.0424
63269,0,0.0918
63270,1,0.8148
63271,0,0.4637
63272,0,0.184
63273,0,0.0427
63274,0,0.2738
63275,1,0.795
63276,1,0.9321
63277,1,0.689
63278,1,0.5696
63279,1,0.5107
63280,0,0.1677
63281,1,0.7666
63282,0,0.3822
63283,0,0.1139
63284,0,0.2711
63285,0,0.0505
63286,1,0.7937
63287,0,0.1191
63288,1,0.9008
63289,0,0.0026
63290,0,0.276
63291,0,0.0394
63292,1,0.7049
63293,0,0.2225
63294,0,0.0444
63295,0,0.1932
63296,1,0.8489
63297,0,0.2806
63298,1,0.8181
63299,0,0.0346
63300,0,0.0511
63301,1,0.9042
63302,0,0.0469
63303,0,0.1502
63304,0,0.1505
63305,0,0.4901
63306,0,0.3872
63307,1,0.5146
63308,0,0.0116
63309,0,0.221
63310,0,0.3169
63311,0,0.3338
63312,0,0.2578
63313,0,0.2664
63314,0,0.0386
63315,1,0.5915
63316,1,0.6622
63317,0,0.0264
63318,1,0.6895
63319,0,0.0882
63320,0,0.3264
63321,0,0.1811
63322,0,0.0604
63323,0,0.3939
63324,1,0.796
63325,0,0.0079
63326,0,0.0899
63327,1,0.5505
63328,0,0.2628
63329,0,0.2589
63330,0,0.0649
63331,0,0.2952
63332,0,0.4851
63333,1,0.7985
63334,0,0.4456
63335,1,0.5276
63336,0,0.2671
63337,1,0.7421
63338,0,0.0302
63339,0,0.4751
63340,1,0.5916
63341,1,0.557
63342,0,0.0242
63343,0,0.3155
63344,0,0.4479
63345,1,0.5672
63346,0,0.0671
63347,1,0.7718
63348,1,0.683
63349,0,0.0762
63350,0,0.1216
63351,0,0.042
63352,0,0.1914
63353,1,0.801
63354,0,0.4665
63355,0,0.1433
63356,0,0.0675
63357,0,0.1906
63358,0,0.2576
63359,1,0.8984
63360,0,0.3684
63361,1,0.6055
63362,0,0.0084
63363,0,0.1019
63364,0,0.2173
63365,0,0.1842
63366,0,0.0543
63367,1,0.8839
63368,0,0.1616
63369,1,0.8744
63370,0,0.0342
63371,1,0.6984
63372,1,0.5047
63373,0,0.0732
63374,1,0.9219
63375,0,0.0988
63376,0,0.1471
63377,1,0.9086
63378,0,0.1373
63379,0,0.0236
63380,0,0.0457
63381,1,0.7779
63382,0,0.1935
63383,1,0.7813
63384,1,0.7773
63385,0,0.0142
63386,0,0.4536
63387,0,0.0079
63388,1,0.764
63389,1,0.6341
63390,0,0.1527
63391,0,0.0162
63392,0,0.3279
63393,1,0.5982
63394,0,0.1517
63395,0,0.2758
63396,0,0.4585
63397,0,0.1264
63398,1,0.6477
63399,0,0.412
63400,1,0.928
63401,1,0.772
63402,0,0.3065
63403,1,0.8698
63404,1,0.9388
63405,0,0.1352
63406,1,0.5339
63407,1,0.7929
63408,0,0.1367
63409,0,0.3948
63410,0,0.0583
63411,0,0.0464
63412,1,0.7494
63413,0,0.4791
63414,0,0.0072
63415,0,0.149
63416,0,0.191
63417,0,0.0746
63418,1,0.87
63419,0,0.1805
63420,1,0.565
63421,0,0.0164
63422,0,0.0196
63423,0,0.0732
63424,1,0.7456
63425,0,0.0845
63426,0,0.4652
63427,0,0.0339
63428,1,0.9064
63429,0,0.076
63430,0,0.4368
63431,1,0.8638
63432,1,0.7222
63433,0,0.3492
63434,1,0.7718
63435,1,0.9649
63436,1,0.8561
63437,0,0.0197
63438,0,0.436
63439,0,0.0122
63440,1,0.8986
63441,0,0.49
63442,0,0.0758
63443,0,0.1184
63444,1,0.8385
63445,1,0.9184
63446,1,0.6737
63447,1,0.8689
63448,1,0.7741
63449,0,0.1531
63450,0,0.1944
63451,0,0.2374
63452,0,0.3905
63453,0,0.1058
63454,0,0.0237
63455,1,0.5128
63456,1,0.8011
63457,1,0.5851
63458,0,0.2312
63459,1,0.8357
63460,0,0.212
63461,0,0.1305
63462,1,0.8956
63463,0,0.0386
63464,1,0.7294
63465,1,0.8149
63466,0,0.1427
63467,0,0.4192
63468,1,0.8647
63469,0,0.1481
63470,0,0.1577
63471,0,0.0681
63472,1,0.9321
63473,1,0.9076
63474,1,0.9127
63475,1,0.9244
63476,0,0.398
63477,1,0.5518
63478,1,0.7089
63479,0,0.4133
63480,0,0.1187
63481,0,0.1831
63482,0,0.4718
63483,1,0.9149
63484,0,0.0381
